UTC	Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	FPS Requirement	Latency Requirement
02.34.59.794	2	29.97002997003	60.1535904095904	33.4400776046393	42.41	0.5	0	0	40
02.34.59.799	7	0	0	0	0	0.5	0	0	40
02.35.00.810	2	29.97002997003	60.1163316683317	35.8132815158181	44.6	0.5	0	0	40
02.35.00.815	7	0	0	0	0	0.5	0	0	40
02.35.01.824	2	29.97002997003	60.1205754245754	41.9895081993316	43.47	0.5	0.05	0	40
02.35.01.829	7	0	0	0	0	0.5	0	0	40
02.35.02.839	2	29.97002997003	60.1553166833167	41.3569754762477	45.88	0.5	0.1	0	40
02.35.02.845	7	0	0	0	0	0.5	0	0	40
02.35.03.854	2	27.972027972028	56.1091708291708	45.0339910475797	44.12	0.5	0.15	0	40
02.35.03.859	7	0	0	0	0	0.5	0	0	40
02.35.04.868	2	27.972027972028	56.1055024975025	38.5829431918151	43.16	0.5	0.1	0	40
02.35.04.873	7	0	0	0	0	0.5	0	0	40
02.35.05.884	2	25.974025974026	52.1256023976024	41.8734055695376	41.1	0.5	0.15	0	40
02.35.05.889	7	0	0	0	0	0.5	0	0	40
02.35.06.899	2	27.972027972028	56.0775224775225	44.2265090064582	40.66	0.5	0.2	0	40
02.35.06.903	7	0	0	0	0	0.5	0	0	40
02.35.07.915	2	24.975024975025	50.0279400599401	43.7343283363136	40.04	0.5	0.25	0	40
02.35.07.919	7	0	0	0	0	0.5	0	0	40
02.35.08.929	2	23.976023976024	56.4921638361638	36.3332862178781	41.36	0.5	0.2	0	40
02.35.08.934	7	0	0	0	0	0.5	0	0	40
02.35.09.943	2	9	651.756104	62.8177081492886	42.5	0.5	0.25	0	40
02.35.09.949	7	0	0	0	0	0.5	0	0	40
02.35.10.960	2	4.99001996007984	12.0547305389222	42.4815266898326	42.62	0.5	0.3	0	40
02.35.10.964	7	0	0	0	0	0.5	0	0	40
02.35.11.974	2	5.99400599400599	14.7893466533467	47.4918988545286	42.98	0.5	0	0	0
02.35.11.993	7	0	0	0	0	0.5	0	0	0
