UTC	Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	FPS Requirement	Latency Requirement
02.42.55.351	4	8.98203592814371	13.4128383233533	93.4803721410188	2160.13	0.5	0.6499999	0	1000
02.42.56.360	4	8.99100899100899	13.4283956043956	87.0575788518379	1746.08	0.5	0.5999999	0	1000
02.42.57.370	4	10.989010989011	16.4314405594406	93.3340406043475	1328.16	0.5	0.5499999	0	1000
02.42.58.380	4	11.9760479041916	17.888622754491	86.676554448316	870.35	0.5	0.4999999	0	1000
02.42.59.389	4	16.983016983017	25.3401638361638	90.1950329064094	431.24	0.5	0.4499999	0	1000
02.43.00.399	4	14.985014985015	22.417030969031	89.6464415745988	150.91	0.5	0.3999999	0	1000
02.43.01.407	4	15.984015984016	23.3713246753247	99.4013160162594	95.58	0.5	0.3499998	0	1000
02.43.02.417	4	13.986013986014	20.4225134865135	91.0885865061045	95.6	0.5	0.2999998	0	1000
02.43.03.426	4	18.981018981019	27.7782137862138	99.3783399364214	95.69	0.5	0.2499998	0	1000
02.43.04.436	4	25.974025974026	38.0284195804196	93.5087370332828	95.39	0.5	0.1999998	0	1000
02.43.05.447	4	19.98001998002	29.2668611388611	85.7104287230845	94.54	0.5	0.1499998	0	1000
02.43.06.456	4	25.9481037924152	38.0733892215569	99.3214441441776	94.13	0.5	0.09999985	0	1000
02.43.07.466	4	27.972027972028	41.5183456543457	106.274523803299	94.73	0.5	0.04999984	0	1000
02.43.08.475	4	26.973026973027	40.0114285714286	82.1990651908313	94.41	0.5	0	0	1000
02.43.09.486	4	29.97002997003	44.3765994005994	99.6032080829135	96.09	0.5	0	0	1000
02.43.10.495	4	29.97002997003	44.408967032967	102.698698826696	95.63	0.5	0	0	1000
02.43.11.506	4	25.974025974026	48.5505614385614	186.603860599538	104.1	0.5	0	0	1000
02.43.12.516	4	15.984015984016	59.7003236763237	522.323016475238	145.58	0.5	0	0	1000
02.43.13.528	4	9.99000999000999	42.891020979021	1263.15884912914	249.01	0.5	0.05	0	1000
02.43.14.537	4	7	28.001688	1969.16121403529	334.46	0.5	0.1	0	1000
02.43.15.548	4	12.987012987013	49.7062057942058	2671.86060554285	674.18	0.5	0.15	0	1000
02.43.16.559	4	13.986013986014	50.9489310689311	3130.81869294137	1134.12	0.5	0.2	0	1000
02.43.17.569	4	14.9700598802395	54.2729101796407	3628.75674161824	1666.67	0.5	0.25	0	1000
02.43.18.580	4	15.984015984016	57.1973706293706	4116.38300715243	2274.94	0.5	0.3	0	1000
02.43.19.589	4	15.984015984016	56.5352007992008	4603.373647812	2941.31	0.5	0.35	0	1000
02.43.20.599	4	16.983016983017	59.1793726273726	4956.63706584619	3550.65	0.5	0.4	0	1000
02.43.21.609	4	17	58.873584	5427.83065519002	4090.28	0.5	0.45	0	1000
02.43.22.618	4	13.986013986014	48.4680599400599	5986.71099336716	4525.86	0.5	0.5000001	0	1000
02.43.23.629	4	18.981018981019	65.8898061938062	6332.61774512386	5073.32	0.5	0.5500001	0	1000
02.43.24.638	4	17.982017982018	62.3335864135864	6475.19887778376	5520.16	0.5	0.6000001	0	1000
02.43.25.648	4	18.981018981019	65.5108891108891	6936.86298408294	5953.03	0.5	0.6500001	0	1000
02.43.26.658	4	13.986013986014	48.4385694305694	7264.18254778956	6256.03	0.5	0.7000001	0	1000
02.43.27.668	4	17	58.901952	7735.36552707745	6607.79	0.5	0.7500001	0	1000
02.43.28.677	4	15.984015984016	55.7881558441558	7974.06074281894	6991.79	0.5	0.8000001	0	1000
02.43.29.688	4	22.9540918163673	79.7182035928144	7951.36383844146	7396.48	0.5	0.8500001	0	1000
02.43.30.696	4	23.976023976024	83.4748291708292	7760.66061028027	7686.53	0.5	0.9000002	0	1000
02.43.31.706	4	22	77.40348	7574.86173216357	7822.99	0.5	0.95	0	1000
02.43.32.717	4	18.981018981019	65.6613626373626	7397.78747163938	7757.48	0.5	0.95	0	1000
02.43.33.726	4	25.974025974026	89.7669290709291	7162.70802201014	7593.49	0.5	0.95	0	1000
02.43.34.736	4	61.87624750499	93.0887185628742	2651.47431453461	5729.18	0.5	0.95	0	1000
02.43.35.747	4	8.99100899100899	11.9384775224775	470.326107704411	4983.16	0.5	0.9	0	1000
02.43.36.756	4	1.998001998002	2.62168231768232	190.331526926103	4836.8	0.5	0.85	0	1000
02.43.37.767	4	3.996003996004	5.25106093906094	94.5832204328814	4544.72	0.5	0.8	0	1000
02.43.38.776	4	4.99500499500499	6.55629170829171	87.2994756385276	4179.22	0.5	0.7499999	0	1000
02.43.39.787	4	2.997002997003	3.91022577422577	95.537434454816	3961.03	0.5	0.6999999	0	1000
02.43.40.796	4	7.99200799200799	10.4037962037962	98.9885737066783	3456.73	0.5	0.6499999	0	1000
02.43.41.807	4	10.989010989011	14.3025854145854	87.3117647885026	2617.27	0.5	0.5999999	0	1000
02.43.42.817	4	7.98403193612774	10.3061077844311	76.3098115812051	2109.93	0.5	0.5499999	0	1000
02.43.43.826	4	11.988011988012	15.5413546453546	95.8565965876861	1511.5	0.5	0.4999999	0	1000
02.43.44.836	4	17.982017982018	23.4010789210789	81.9140374309475	707.71	0.5	0.4499999	0	1000
02.43.45.846	4	15.984015984016	21.2259260739261	108.895688294599	315.95	0.5	0.3999999	0	1000
02.43.46.857	4	20.979020979021	50.6880719280719	270.857286428377	102.89	0.5	0.3499998	0	1000
02.43.47.867	4	17.982017982018	60.6435644355644	387.292304448267	163.22	0.5	0.2999998	0	1000
02.43.48.877	4	16.983016983017	54.8453466533466	485.435495699344	223.82	0.5	0.2499998	0	1000
02.43.49.887	4	13.986013986014	44.1411548451548	707.324750839102	297.59	0.5	0.1999998	0	1000
02.43.50.899	4	14.985014985015	46.5855824175824	873.635456832937	393.75	0.5	0.1499998	0	1000
02.43.51.909	4	15.984015984016	49.7719480519481	1283.55620817359	586.64	0.5	0.1999998	0	1000
02.43.52.919	4	19.98001998002	62.2183336663337	1179.18342251746	778.29	0.5	0.2499998	0	1000
02.43.53.929	4	16.983016983017	52.8486953046953	2182.7529243153	1064.13	0.5	0.2999998	0	1000
02.43.54.938	4	16.983016983017	53.1774785214785	2060.83523465318	1354.68	0.5	0.3499998	0	1000
02.43.55.948	4	19.98001998002	62.3382377622378	1749.39932125271	1589.97	0.5	0.3999999	0	1000
02.43.56.957	4	16.983016983017	52.6879360639361	2705.28809814324	1889.99	0.5	0.4499999	0	1000
02.43.57.967	4	18	56.096352	2990.80959048499	2119.14	0.5	0.4999999	0	1000
02.43.58.977	4	16.983016983017	53.3632687312687	2670.51639865719	2332.48	0.5	0.5499999	0	1000
02.43.59.987	4	13.986013986014	43.9058061938062	2815.33404741195	2415.68	0.5	0.5999999	0	1000
02.44.00.997	4	16.983016983017	52.9907532467532	3095.50290936424	2532.57	0.5	0.6499999	0	1000
02.44.02.008	4	15.984015984016	49.7403716283716	3163.29911996044	2769.05	0.5	0.6999999	0	1000
02.44.03.017	4	18.981018981019	59.0572867132867	3587.71695957016	2908.07	0.5	0.7499999	0	1000
02.44.04.028	4	17.982017982018	55.2783776223776	3025.42536109344	2997.69	0.5	0.8	0	1000
02.44.05.038	4	35	86.947752	1880.865471935	2834.76	0.5	0.85	0	1000
02.44.06.048	4	7.99200799200799	17.6996043956044	143.060408382805	2603.12	0.5	0.8	0	1000
02.44.07.057	4	4.99500499500499	11.0282037962038	101.439387761963	2429.93	0.5	0.7499999	0	1000
02.44.08.068	4	5.99400599400599	13.1055824175824	97.3506154337807	2242.03	0.5	0.6999999	0	1000
02.44.09.080	4	8.99100899100899	19.8308571428571	88.6959972957691	1955.57	0.5	0.6499999	0	1000
02.44.10.088	4	9.99000999000999	22.104023976024	99.9329999947183	1703.57	0.5	0.5999999	0	1000
02.44.11.098	4	9	19.68012	93.6542314453073	1368.4	0.5	0.5499999	0	1000
02.44.12.109	4	13.986013986014	30.6971508491509	95.231119032681	960.14	0.5	0.4999999	0	1000
02.44.13.120	4	14.985014985015	33.0995724275724	104.067386339097	508.24	0.5	0.4499999	0	1000
02.44.14.129	4	19.98001998002	44.1458301698302	112.559052531611	181.41	0.5	0.3999999	0	1000
02.44.15.138	4	16.983016983017	37.4168151848152	113.429172966404	101.46	0.5	0.3499998	0	1000
02.44.16.149	4	21.978021978022	48.5186013986014	99.9246964966265	103.71	0.5	0.2999998	0	1000
02.44.17.158	4	21.978021978022	48.4904775224775	99.2963889747496	105.54	0.5	0.2499998	0	1000
02.44.18.169	4	24.975024975025	54.7957642357642	95.6264651594394	106.53	0.5	0.1999998	0	1000
02.44.19.180	4	21.978021978022	48.2082317682318	104.981349542912	105.95	0.5	0.1499998	0	1000
02.44.20.190	4	24.975024975025	54.9483956043956	83.3855417961284	104.88	0.5	0.09999985	0	1000
02.44.21.200	4	24.975024975025	54.9204875124875	103.197137497994	104.17	0.5	0.04999984	0	1000
02.44.22.211	4	25.9481037924152	57.1038083832335	158.196460816222	106.28	0.5	0	0	1000
02.44.23.223	4	24.975024975025	61.7158201798202	406.56826366165	141.23	0.5	0	0	1000
02.44.24.234	4	26.973026973027	67.4506933066933	399.367692400279	222.99	0.5	0	0	1000
02.44.25.244	4	28.971028971029	64.4821258741259	431.256555525928	332.74	0.5	0	0	1000
02.44.26.255	4	34.965034965035	79.5596883116883	276.285285495473	408.2	0.5	0	0	1000
02.44.27.266	4	33.966033966034	76.634997002997	132.749590807262	344.01	0.5	0	0	1000
02.44.28.276	4	29.97002997003	65.8923716283716	125.826444967999	234.43	0.5	0	0	1000
02.44.29.285	4	25.974025974026	60.1413386613387	216.474769619501	172.08	0.5	0	0	1000
02.44.30.297	4	19.98001998002	61.00202997003	535.894655131415	199.33	0.5	0	0	1000
02.44.31.307	4	18	56.529216	1009.42969854223	321.23	0.5	0.05	0	1000
02.44.32.318	4	19.9600798403194	61.8038562874251	1596.27014432662	549.3	0.5	0.1	0	1000
02.44.33.330	4	23.976023976024	74.7843356643357	1500.98182604522	898.92	0.5	0.15	0	1000
02.44.34.338	4	20	62.828688	1543.69973741017	1135.23	0.5	0.2	0	1000
02.44.35.349	4	20	62.758128	2414.42368428701	1500.63	0.5	0.25	0	1000
02.44.36.358	4	20.979020979021	66.2115884115884	2335.05065689652	1818.17	0.5	0.3	0	1000
02.44.37.369	4	20.979020979021	66.4677962037962	2510.01978065999	2036.42	0.5	0.35	0	1000
02.44.38.380	4	23.976023976024	76.3433046953047	2359.69693613996	2252.12	0.5	0.4	0	1000
02.44.39.389	4	19.98001998002	63.3944295704296	2601.1710925933	2482.76	0.5	0.45	0	1000
02.44.40.399	4	19.98001998002	63.5456943056943	2707.96497305445	2582.91	0.5	0.5000001	0	1000
02.44.41.409	4	18.981018981019	60.6023736263736	3003.99804108615	2732.53	0.5	0.5500001	0	1000
02.44.42.419	4	19.98001998002	63.7061658341658	3030.73591613676	2843.14	0.5	0.6000001	0	1000
02.44.43.430	4	25.974025974026	82.5129110889111	2231.51363190841	2907.88	0.5	0.6500001	0	1000
02.44.44.442	4	18.981018981019	60.5576343656344	2826.36508453217	2855.31	0.5	0.7000001	0	1000
02.44.45.453	4	18.981018981019	60.734001998002	2443.47103188531	2768.48	0.5	0.7500001	0	1000
02.44.46.463	4	21	66.78072	1588.8746704779	2549.99	0.5	0.8000001	0	1000
02.44.47.473	4	17.982017982018	56.5602797202797	1645.4925097224	2161.85	0.5	0.8500001	0	1000
02.44.48.483	4	1	3.153192	479.686563715299	2086.08	0.5	0.8000001	0	1000
02.44.49.494	4	8.99100899100899	28.5429290709291	128.472044069756	1837.72	0.5	0.7500001	0	1000
02.44.50.504	4	12.987012987013	41.4382177822178	123.110466807634	1579.43	0.5	0.7000001	0	1000
02.44.51.514	4	9.99000999000999	31.961982017982	138.815537565242	1312.76	0.5	0.6500001	0	1000
02.44.52.523	4	16	50.8578	225.419812248803	966.82	0.5	0.6000001	0	1000
02.44.53.543	4	9.99000999000999	31.664991008991	124.88106436145	703.59	0.5	0.5500001	0	1000
02.44.54.554	4	17	54.161832	257.839841935186	401.41	0.5	0.5000001	0	1000
02.44.55.565	4	13.986013986014	44.8282837162837	149.210352778379	254	0.5	0.45	0	1000
02.44.56.574	4	16.983016983017	54.5734585414585	203.786805804083	164.89	0.5	0.4	0	1000
02.44.57.589	4	19.98001998002	63.8311048951049	248.037549769216	185.51	0.5	0.35	0	1000
02.44.58.600	4	17.982017982018	57.2543136863137	149.875009608364	189.31	0.5	0.3	0	1000
02.44.59.610	4	18.981018981019	60.3347292707293	241.808944463748	201.29	0.5	0.25	0	1000
02.45.00.621	4	20.979020979021	66.6368991008991	246.647787956688	201.24	0.5	0.2	0	1000
02.45.01.631	4	20.979020979021	66.5914405594406	413.279067321373	234.45	0.5	0.15	0	1000
02.45.02.641	4	15.984015984016	50.753982017982	622.446596367396	295.06	0.5	0.1	0	1000
02.45.03.651	4	19	60.35964	634.23841709766	389.85	0.5	0.05000001	0	1000
02.45.04.660	4	17	54.210936	1645.96890876468	596.4	0.5	0.1	0	1000
02.45.05.671	4	19.98001998002	63.9977622377622	2069.05735394374	859.31	0.5	0.15	0	1000
02.45.06.681	4	13.986013986014	44.5436643356643	1980.17163260968	1108.37	0.5	0.2	0	1000
02.45.07.690	4	17.982017982018	56.873958041958	2317.72544495738	1495.48	0.5	0.25	0	1000
02.45.08.701	4	19.9600798403194	63.1029461077844	2529.05362293763	1839.43	0.5	0.3	0	1000
02.45.09.710	4	20.979020979021	66.2993406593407	2566.74205800485	2147.19	0.5	0.35	0	1000
02.45.10.720	4	15.9680638722555	50.3704910179641	3554.37241265128	2419.09	0.5	0.4	0	1000
02.45.11.729	4	20	63.08184	3232.56385552636	2741.59	0.5	0.45	0	1000
02.45.12.740	4	19.98001998002	63.4583736263736	4061.95416408907	3007.75	0.5	0.5000001	0	1000
02.45.13.750	4	18.981018981019	60.4486633366633	3632.33781524102	3285.95	0.5	0.5500001	0	1000
02.45.14.760	4	19.98001998002	63.7132867132867	3793.61059125692	3512.08	0.5	0.6000001	0	1000
02.45.15.772	4	16.983016983017	54.1029050949051	3946.26143349145	3668.91	0.5	0.6500001	0	1000
02.45.16.783	4	16.9660678642715	53.8551137724551	4019.25544808554	3757.32	0.5	0.7000001	0	1000
02.45.17.793	4	16.9660678642715	54.1086946107784	4681.87967113837	3907.6	0.5	0.7500001	0	1000
02.45.18.804	4	12.987012987013	41.5396363636364	4603.28899412055	4010.02	0.5	0.8000001	0	1000
02.45.19.815	4	18.981018981019	60.8746933066933	4382.41491536044	4161.15	0.5	0.8500001	0	1000
02.45.20.825	4	16.983016983017	54.0216263736264	4663.55305797512	4296.69	0.5	0.9000002	0	1000
02.45.21.835	4	16.983016983017	54.0027092907093	3424.91888257239	4303.47	0.5	0.95	0	1000
02.45.22.848	4	15.984015984016	51.8580779220779	1544.77525865266	4129	0.5	0.95	0	1000
02.45.23.858	4	5.98802395209581	19.9116646706587	1608.77224146353	3900.35	0.5	0.95	0	1000
02.45.24.869	4	0.999000999000999	3.15435764235764	878.386120731764	3849.11	0.5	0.9	0	1000
02.45.25.879	4	3.996003996004	12.6946093906094	175.649132545735	3673.69	0.5	0.85	0	1000
02.45.26.889	4	2.997002997003	9.48925474525475	154.206141568217	3542.1	0.5	0.8	0	1000
02.45.27.899	4	2.997002997003	9.47292707292707	136.801535392054	3466.8	0.5	0.7499999	0	1000
02.45.28.908	4	11.988011988012	38.0302417582418	137.585400765477	2929.68	0.5	0.6999999	0	1000
02.45.29.919	4	6	19.36656	138.77801094348	2635.31	0.5	0.6499999	0	1000
02.45.30.930	4	10.989010989011	35.7373666333666	189.795301763156	2142.69	0.5	0.5999999	0	1000
02.45.31.938	4	9.99000999000999	31.6230569430569	190.614834573756	1765.27	0.5	0.5499999	0	1000
02.45.32.949	4	11.988011988012	37.9691028971029	451.760939310861	1195.09	0.5	0.4999999	0	1000
02.45.33.960	4	17.982017982018	56.6157362637363	215.308653873212	585.83	0.5	0.4499999	0	1000
02.45.34.971	4	16.983016983017	52.9849270729271	123.925081700545	258.86	0.5	0.3999999	0	1000
02.45.35.982	4	17	53.295672	146.127059364942	191.73	0.5	0.3499998	0	1000
02.45.36.992	4	20.979020979021	66.3445114885115	530.681927211988	225.4	0.5	0.2999998	0	1000
02.45.38.024	4	15	47.971152	508.868962722223	299.17	0.5	0.2499998	0	1000
02.45.39.035	4	18.981018981019	60.7330669330669	931.3463506238	351.01	0.5	0.1999998	0	1000
02.45.40.044	4	17.9640718562874	57.4469461077844	580.987077126887	434.66	0.5	0.1499998	0	1000
02.45.41.054	4	18.9620758483034	60.3527664670659	788.24501032668	558.86	0.5	0.09999985	0	1000
02.45.42.065	4	16.983016983017	54.0078161838162	1365.81786821369	826.82	0.5	0.1499998	0	1000
02.45.43.074	4	15	48.162888	2014.94594781092	986.18	0.5	0.1999998	0	1000
02.45.44.084	4	14.9700598802395	48.0365748502994	2583.23663165124	1185.67	0.5	0.2499998	0	1000
02.45.45.093	4	16.983016983017	54.397954045954	3295.56459472014	1566.81	0.5	0.2999998	0	1000
02.45.46.104	4	18.981018981019	60.9363356643357	2936.7184587141	2066.03	0.5	0.3499998	0	1000
02.45.47.113	4	16.983016983017	53.863024975025	3073.98694884666	2410.9	0.5	0.3999999	0	1000
02.45.48.123	4	15.984015984016	50.3482357642358	3677.34618981309	2615.56	0.5	0.4499999	0	1000
02.45.49.134	4	15.984015984016	50.394989010989	4004.61464192345	3024.64	0.5	0.4999999	0	1000
02.45.50.143	4	16.983016983017	53.8073526473526	3828.87354131562	3382.32	0.5	0.5499999	0	1000
02.45.51.154	4	21.978021978022	69.5441838161838	4399.03444951703	3634.15	0.5	0.5999999	0	1000
02.45.52.164	4	16.9660678642715	53.5930538922156	4348.94724280252	3913.78	0.5	0.6499999	0	1000
02.45.53.174	4	17.982017982018	57.1136223776224	4104.87001017472	4137.54	0.5	0.6999999	0	1000
02.45.54.184	4	17.982017982018	57.9273446553447	4198.59900615696	4225.46	0.5	0.7499999	0	1000
02.45.55.193	4	19.98001998002	64.2026133866134	4043.08083037572	4192.98	0.5	0.8	0	1000
02.45.56.202	4	16	50.192448	3596.51635988862	4150.34	0.5	0.85	0	1000
02.45.57.213	4	13.986013986014	43.9513366633367	3821.1293718927	4065.4	0.5	0.9	0	1000
02.45.58.224	4	14.985014985015	48.9576983016983	3186.4028025007	3916.89	0.5	0.95	0	1000
02.45.59.234	4	17.982017982018	54.4329350649351	1748.41065682381	3595.86	0.5	0.95	0	1000
02.46.00.244	4	7.99200799200799	21.0745414585415	357.414406898639	3256.74	0.5	0.9	0	1000
02.46.01.255	4	1.998001998002	5.25842157842158	180.10360172466	3176.13	0.5	0.85	0	1000
02.46.02.265	4	4.99500499500499	13.330045954046	116.943975107791	3014.52	0.5	0.8	0	1000
02.46.03.275	4	4.99001996007984	13.6827065868263	124.233499611059	2767.43	0.5	0.7499999	0	1000
02.46.04.299	4	13	38.79636	125.980769897366	2344.81	0.5	0.6999999	0	1000
02.46.05.308	4	11.988011988012	32.9911768231768	176.843745305151	1893.13	0.5	0.6499999	0	1000
02.46.06.319	4	6.98602794411178	17.6194011976048	110.553466760196	1620.82	0.5	0.5999999	0	1000
02.46.07.329	4	12.987012987013	34.2484315684316	124.906683772798	1173.41	0.5	0.5499999	0	1000
02.46.08.339	4	13.986013986014	39.9146613386613	128.842584636461	675.92	0.5	0.4999999	0	1000
02.46.09.349	4	10.989010989011	31.4876403596404	116.71183719953	387.01	0.5	0.4499999	0	1000
02.46.10.360	4	13.986013986014	40.2613546453547	263.967938954907	161.24	0.5	0.3999999	0	1000
02.46.11.370	4	17.982017982018	50.8295544455544	213.19045245338	156.27	0.5	0.3499998	0	1000
02.46.12.381	4	19.98001998002	55.7587612387612	406.840135120029	182.18	0.5	0.2999998	0	1000
02.46.13.389	4	19.98001998002	55.4396163836164	726.374780616792	271.67	0.5	0.2499998	0	1000
02.46.14.401	4	21.978021978022	59.4770589410589	590.287619441695	349.1	0.5	0.1999998	0	1000
02.46.15.409	4	20	56.27172	558.385097777957	413.64	0.5	0.1499998	0	1000
02.46.16.419	4	21.978021978022	61.612963036963	1041.74808825025	492.08	0.5	0.1999998	0	1000
02.46.17.429	4	19.98001998002	54.4690909090909	702.170680879635	561.24	0.5	0.1499998	0	1000
02.46.18.441	4	22.977022977023	64.6452587412587	857.400760929747	629.54	0.5	0.09999985	0	1000
02.46.19.452	4	16.983016983017	48.4390729270729	1955.43555984787	723.54	0.5	0.1499998	0	1000
02.46.20.462	4	19	53.327904	1012.38297604034	846.1	0.5	0.1999998	0	1000
02.46.21.473	4	19.98001998002	55.3390609390609	2815.13890856885	1092.28	0.5	0.2499998	0	1000
02.46.22.483	4	18.981018981019	52.8665094905095	3525.84445585147	1518.58	0.5	0.2999998	0	1000
02.46.23.493	4	14.985014985015	42.436987012987	3295.97100592737	2021.6	0.5	0.3499998	0	1000
02.46.24.523	4	20.979020979021	58.1684475524476	3043.30959123803	2409.49	0.5	0.3999999	0	1000
02.46.25.535	4	18.9620758483034	53.1146826347305	2978.76456004104	2753.37	0.5	0.4499999	0	1000
02.46.26.545	4	20	56.492976	3516.42772949436	3122.08	0.5	0.4999999	0	1000
02.46.27.555	4	18	50.78304	3503.46663325093	3286.9	0.5	0.5499999	0	1000
02.46.28.566	4	18	50.202576	3365.55724232985	3212.13	0.5	0.5999999	0	1000
02.46.29.577	4	20.979020979021	58.231024975025	3256.43720489239	3269.07	0.5	0.6499999	0	1000
02.46.30.587	4	19.98001998002	55.2345494505495	3379.95720076448	3277.83	0.5	0.6999999	0	1000
02.46.31.599	4	16.983016983017	46.880967032967	3089.38573423157	3274.02	0.5	0.7499999	0	1000
02.46.32.609	4	19.98001998002	54.9798521478521	3444.99019012111	3227.63	0.5	0.8	0	1000
02.46.33.621	4	16.983016983017	46.6110929070929	2557.70352932049	3118.35	0.5	0.85	0	1000
02.46.34.633	4	16.983016983017	46.9533986013986	1809.74613669002	2963.26	0.5	0.9	0	1000
02.46.35.643	4	17.982017982018	52.5681278721279	1411.39618181814	2624.29	0.5	0.95	0	1000
02.46.36.654	4	3.996003996004	11.2227452547453	3624.73113068182	2627.18	0.5	0.95	0	1000
02.46.37.665	4	2.997002997003	8.70696503496504	341.170695667614	2503.68	0.5	0.9	0	1000
02.46.38.675	4	4.99500499500499	14.6480559440559	126.661584239613	2359.25	0.5	0.85	0	1000
02.46.39.686	4	3.996003996004	11.6653906093906	123.728849014976	2216.13	0.5	0.8	0	1000
02.46.40.697	4	7.99200799200799	23.067956043956	123.88850663293	2013.62	0.5	0.7499999	0	1000
02.46.41.708	4	3.996003996004	11.5204555444555	128.590265832279	1862.88	0.5	0.6999999	0	1000
02.46.42.718	4	5.99400599400599	17.292011988012	118.040472903629	1663.55	0.5	0.6499999	0	1000
