UTC	Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	FPS Requirement	Latency Requirement
05.59.34.151	3	30.969030969031	76.2501098901099	30.3866295762622	43.17	0.800000011920929	0	0	0
05.59.35.153	3	28.971028971029	58.1887792207792	35.4502808563677	43.52	0.800000011920929	0	0	0
05.59.36.155	3	29.97002997003	62.0527792207792	45.4987952245754	41.49	0.800000011920929	0	0	0
05.59.37.159	3	29.97002997003	63.224991008991	66.016573842744	41.44	0.800000011920929	0	0	0
05.59.38.161	3	31	64.664232	34.6899273587462	45.58	0.800000011920929	0	0	0
05.59.39.163	3	29.97002997003	65.051964035964	34.9851333065979	45.56	0.800000011920929	0	0	0
05.59.40.164	3	29.97002997003	66.904975024975	23.7807062245696	43.37	0.800000011920929	0	0	0
05.59.41.165	3	29.97002997003	67.0242317682318	33.5115161877172	38.05	0.800000011920929	0	0	0
05.59.42.168	3	30	44.2998	19.2332955365712	35.65	0.800000011920929	0	0	0
05.59.43.170	3	30	37.264608	16.0825068099671	31.44	0.800000011920929	0	0	0
05.59.44.172	3	30	37.655208	26.6498517948734	26.64	0.800000011920929	0	0	0
05.59.45.174	3	29.940119760479	37.4152814371257	28.5673089436878	24.13	0.800000011920929	0	0	0
05.59.46.176	3	29.97002997003	37.4451788211788	27.1507672330088	23.88	0.800000011920929	0	0	0
05.59.47.178	3	29.97002997003	37.7111688311688	19.9478387955226	25.44	0.800000011920929	0	0	0
05.59.48.180	3	29.97002997003	35.5651228771229	27.9829481999951	26.56	0.800000011920929	0	0	0
05.59.49.182	3	30	36.076392	36.960265035401	30.07	0.800000011920929	0	0	0
05.59.50.183	3	29.97002997003	44.6043236763237	36.8072685381754	32.69	0.800000011920929	0.05	0	20
05.59.51.185	3	29.940119760479	64.1080958083832	33.5245667637424	35.67	0.800000011920929	0.1	0	20
05.59.52.188	3	26	44.457312	15.2404578419568	40.59	0.800000011920929	0.05	0	20
05.59.53.190	3	28.971028971029	48.3124795204795	34.5262731157181	37.92	0.800000011920929	0.1	0	20
05.59.54.193	3	23.976023976024	37.7703656343656	23.1251211391744	35.97	0.800000011920929	0.15	0	20
05.59.55.196	3	24.975024975025	39.438041958042	32.6635983742189	34.16	0.800000011920929	0.2	0	20
05.59.56.199	3	23.976023976024	38.4041958041958	43.2799019227749	30.64	0.800000011920929	0.25	0	20
05.59.57.202	3	23.976023976024	39.2728711288711	41.2580149970291	29.68	0.800000011920929	0.3	0	20
05.59.58.205	3	15.984015984016	25.8666533466533	17.5083023089081	29.17	0.800000011920929	0.25	0	20
05.59.59.206	3	23.976023976024	38.0524675324675	18.3908875426822	27.79	0.800000011920929	0.2	0	20
06.00.00.208	3	27.9441117764471	44.7127425149701	31.1774568335767	27.1	0.800000011920929	0.25	0	20
06.00.01.209	3	20.979020979021	33.8623696303696	46.4916729185615	29.31	0.800000011920929	0.3	0	20
06.00.02.211	3	14.985014985015	22.3898421578422	35.7172996262466	28.86	0.800000011920929	0.35	0	20
06.00.03.213	3	19.98001998002	24.8033646353646	15.3499841180398	29.28	0.800000011920929	0.3	0	20
06.00.04.215	3	21.978021978022	20.0311288711289	32.6777164274962	29.53	0.800000011920929	0.35	0	20
06.00.05.218	3	18	20.736864	8.8365748021578	28.07	0.800000011920929	0.3	0	20
06.00.06.220	3	23.976023976024	27.4994685314685	11.5073709697888	24.57	0.800000011920929	0.25	0	20
06.00.07.223	3	19.98001998002	22.1026813186813	26.1782296586908	23.55	0.800000011920929	0.3	0	20
06.00.08.226	3	21.978021978022	24.1768471528472	19.4036850397098	23.69	0.800000011920929	0.25	0	20
06.00.09.229	3	23.976023976024	17.5013226773227	23.3135374909056	22.55	0.800000011920929	0.3	0	20
06.00.10.231	3	18.981018981019	10.2916363636364	5.01323582471	22.03	0.800000011920929	0.25	0	20
06.00.11.233	3	21.978021978022	12.4633606393606	13.7929325935373	20.74	0.800000011920929	0.2	0	20
06.00.12.236	3	25.974025974026	15.8237202797203	11.1406289316566	18.49	0.800000011920929	0.15	0	20
06.00.13.237	3	22.977022977023	14.6734465534466	25.7850457866918	65.3	0.800000011920929	0.2	0	20
06.00.14.238	3	24.975024975025	13.3497302697303	20.348336370926	65.25	0.800000011920929	0.25	0	20
06.00.15.240	3	20.979020979021	12.6502057942058	13.1297780630927	67.07	0.800000011920929	0.2	0	20
06.00.16.242	3	24.975024975025	19.9194965034965	0.558806536436077	66.83	0.800000011920929	0.15	0	20
06.00.17.244	3	25	15.323496	22.1209906595977	19.53	0.800000011920929	0.2	0	20
06.00.18.247	3	24.975024975025	15.1672807192807	14.184086068069	17.94	0.800000011920929	0.15	0	20
06.00.19.250	3	23.976023976024	14.9393166833167	21.6460732983678	16.13	0.800000011920929	0.2	0	20
06.00.20.252	3	25.974025974026	10.8644955044955	9.22782887460901	16.23	0.800000011920929	0.15	0	20
06.00.21.255	3	26.973026973027	9.58801198801199	14.964330584117	15.88	0.800000011920929	0.1	0	20
06.00.22.257	3	26	13.17108	14.1773186465457	15.28	0.800000011920929	0.05000001	0	20
06.00.23.260	3	26.973026973027	7.03240759240759	5.89909398034642	13.5	0.800000011920929	7.450581E-09	0	20
06.00.24.264	3	29.97002997003	22.1937662337662	8.79877305501427	14.68	0.800000011920929	0	0	20
06.00.25.265	3	28.971028971029	29.6995084915085	15.2882856417587	16.39	0.800000011920929	0	0	20
06.00.26.268	3	29.97002997003	33.0256303696304	19.5198412512809	22.84	0.800000011920929	0	0	20
06.00.27.272	3	29.97002997003	35.0511968031968	17.4627649987175	26.6	0.800000011920929	0	0	20
06.00.28.275	3	29.97002997003	25.3890989010989	7.24420899565171	25.62	0.800000011920929	0	0	20
06.00.29.276	3	29.97002997003	32.1258821178821	18.6068150876762	22.19	0.800000011920929	0	0	20
06.00.30.278	3	30	24.370416	20.3746807044551	19.39	0.800000011920929	0.05	0	20
06.00.31.280	3	30	25.263504	8.88621937681696	20.01	0.800000011920929	0	0	20
06.00.32.282	3	29.97002997003	33.1958121878122	32.7365063837488	22.33	0.800000011920929	0.05	0	20
06.00.33.285	3	30.969030969031	35.645994005994	6.82721725714906	23.4	0.800000011920929	0	0	20
06.00.34.287	3	29.97002997003	27.9946933066933	13.7043633029076	22.69	0.800000011920929	0	0	20
06.00.35.288	3	28.971028971029	31.910001998002	13.5532359085693	23.08	0.800000011920929	0	0	20
06.00.36.291	3	31	29.134536	12.9949727884122	21.84	0.800000011920929	0	0	20
06.00.37.293	3	28.9421157684631	30.4699880239521	17.8509274065692	22.19	0.800000011920929	0	0	20
06.00.38.296	3	30.969030969031	32.3274485514485	14.7264732768216	31.18	0.800000011920929	0	0	20
06.00.39.299	3	29.97002997003	28.2443556443556	9.96168862705089	32.3	0.800000011920929	0	0	20
06.00.40.301	3	29.97002997003	28.3854065934066	17.2946111662981	33.07	0.800000011920929	0	0	20
06.00.41.304	3	29.97002997003	36.2725354645355	24.5695589404204	25.67	0.800000011920929	0.05	0	20
06.00.42.306	3	28.971028971029	26.2840759240759	19.7274506125963	21.2	0.800000011920929	0	0	20
06.00.43.309	3	28.971028971029	37.5828971028971	28.7618967229758	22.91	0.800000011920929	0.05	0	20
06.00.44.310	3	25	28.875192	18.4258809814393	23.11	0.800000011920929	0	0	20
06.00.45.311	3	30.969030969031	36.5197762237762	32.1266622560007	23.67	0.800000011920929	0.05	0	20
06.00.46.312	3	26.973026973027	27.5760719280719	17.5184426931849	23.45	0.800000011920929	0	0	20
06.00.47.314	3	29.97002997003	29.6553686313686	20.6132448696438	22.17	0.800000011920929	0.05	0	20
06.00.48.317	3	26	25.904208	28.1470493858441	21.24	0.800000011920929	0.1	0	20
06.00.49.320	3	28.9421157684631	30.9239760479042	10.0025594658633	21.43	0.800000011920929	0.05	0	20
06.00.50.323	3	25.974025974026	31.257038961039	39.17063627705	25.53	0.800000011920929	0.1	0	20
06.00.51.326	3	28.9421157684631	35.8648143712575	31.1895957939722	27.76	0.800000011920929	0.15	0	20
06.00.52.327	3	27.972027972028	35.5521278721279	39.599825252276	28	0.800000011920929	0.2	0	20
06.00.53.330	3	21.978021978022	27.1406433566434	7.62084427261033	28.02	0.800000011920929	0.15	0	20
06.00.54.333	3	22.977022977023	27.938997002997	24.6257840699631	24.28	0.800000011920929	0.2	0	20
06.00.55.335	3	23.976023976024	29.3257942057942	18.1142875422009	22.96	0.800000011920929	0.15	0	20
06.00.56.337	3	26.973026973027	32.8465294705295	16.0337880227585	23.32	0.800000011920929	0.1	0	20
06.00.57.340	3	26	32.058336	26.5560902671269	24.09	0.800000011920929	0.15	0	20
06.00.58.342	3	26.9461077844311	32.0588982035928	6.19052779977381	23.6	0.800000011920929	0.1	0	20
06.00.59.343	3	25.974025974026	30.8204355644356	26.6715558723206	23.32	0.800000011920929	0.15	0	20
06.01.00.345	3	25.974025974026	31.6985334665335	28.8943431358824	23.8	0.800000011920929	0.2	0	20
06.01.01.347	3	26.9461077844311	33.1659880239521	19.1849413324777	23.58	0.800000011920929	0.15	0	20
06.01.02.349	3	21.978021978022	28.1966193806194	35.3452205146687	26.37	0.800000011920929	0.2	0	20
06.01.03.351	3	26	33.125952	21.592669096516	26.92	0.800000011920929	0.25	0	20
06.01.04.354	3	23.976023976024	31.339996003996	18.0700682529501	26.03	0.800000011920929	0.2	0	20
06.01.05.357	3	23.976023976024	31.7348091908092	31.1822210762899	25.31	0.800000011920929	0.25	0	20
06.01.06.360	3	24.975024975025	32.4837482517483	24.5652538727413	22.78	0.800000011920929	0.3	0	20
06.01.07.363	3	18.981018981019	24.2652467532468	14.0060277994881	22.46	0.800000011920929	0.25	0	20
06.01.08.371	3	23.976023976024	25.1523836163836	2.5305702191993	21.51	0.800000011920929	0.2	0	20
06.01.09.372	3	19.98001998002	27.2306493506494	32.4861161936905	23.86	0.800000011920929	0.25	0	20
06.01.10.374	3	21.978021978022	30.8562317682318	20.5856961312929	25.51	0.800000011920929	0.3	0	20
06.01.11.376	3	20.979020979021	24.5000679320679	17.9275904039232	26.11	0.800000011920929	0.25	0	20
06.01.12.378	3	19.98001998002	21.2732067932068	7.98517263387113	24.93	0.800000011920929	0.2	0	15
06.01.13.381	3	23.976023976024	27.3132467532468	53.2839563144623	25.92	0.800000011920929	0.25	0	15
06.01.14.383	3	24.975024975025	27.2876643356643	39.6385622284779	30.42	0.800000011920929	0.3	0	15
06.01.15.386	3	24.975024975025	22.0076403596404	18.2045949212591	29.72	0.800000011920929	0.35	0	15
06.01.16.389	3	24.975024975025	21.381002997003	14.2794788092911	29.64	0.800000011920929	0.3	0	15
06.01.17.392	3	19.98001998002	14.9396523476523	2.81356581245235	28.61	0.800000011920929	0.25	0	15
06.01.18.394	3	23.976023976024	25.7745614385614	20.3369677605336	20.99	0.800000011920929	0.3	0	15
06.01.19.396	3	19.98001998002	20.9106893106893	24.9628647508249	19.49	0.800000011920929	0.35	0	15
06.01.20.399	3	23.9520958083832	21.5205269461078	18.5072474478856	19.57	0.800000011920929	0.4	0	15
06.01.21.400	3	17.982017982018	15.5385494505494	6.95829333183739	20.07	0.800000011920929	0.35	0	15
06.01.22.403	3	16.983016983017	14.6751008991009	25.0593478914175	20.61	0.800000011920929	0.4	0	15
06.01.23.405	3	13.986013986014	15.4707692307692	26.7204827409497	21.66	0.800000011920929	0.45	0	15
06.01.24.408	3	20.979020979021	15.4328871128871	1.6625088515842	19.88	0.800000011920929	0.4	0	15
06.01.25.409	3	17.982017982018	15.9605514485514	10.5780236139833	19.95	0.800000011920929	0.35	0	15
06.01.26.412	3	18.981018981019	19.2311448551449	17.4559156740306	23.54	0.800000011920929	0.4	0	15
06.01.27.414	3	20.979020979021	19.7943176823177	18.4312954161538	28.46	0.800000011920929	0.45	0	15
06.01.28.417	3	13.986013986014	11.8164635364635	2.80400301954972	28.2	0.800000011920929	0.4	0	15
06.01.29.418	3	14.985014985015	16.9535904095904	13.9154011617208	27.22	0.800000011920929	0.35	0	15
06.01.30.419	3	18.981018981019	21.2247032967033	15.3338406931251	28.86	0.800000011920929	0.4	0	15
06.01.31.422	3	18.9620758483034	19.3236167664671	12.506972855318	28.12	0.800000011920929	0.35	0	15
06.01.32.424	3	20	22.620288	25.9770963982967	24.49	0.800000011920929	0.4	0	15
06.01.33.427	3	14.985014985015	13.0363876123876	41.0281643934067	21.36	0.800000011920929	0.45	0	15
06.01.34.429	3	19.98001998002	20.6999400599401	25.029776986806	22.32	0.800000011920929	0.5000001	0	15
06.01.35.432	3	20.979020979021	21.855992007992	23.6590979536271	23.11	0.800000011920929	0.5500001	0	15
06.01.36.435	3	15.984015984016	15.9483476523477	28.4170286945187	23.41	0.800000011920929	0.6000001	0	15
06.01.37.438	3	13.986013986014	13.966969030969	7.81625864109667	22.76	0.800000011920929	0.5500001	0	15
06.01.38.440	3	15.984015984016	16.5362157842158	8.2771957657407	21.83	0.800000011920929	0.5000001	0	15
06.01.39.442	3	11.988011988012	11.0467132867133	11.5099195049787	23.62	0.800000011920929	0.45	0	15
06.01.40.445	3	17.982017982018	13.5502417582418	17.1177880444561	22.56	0.800000011920929	0.5000001	0	15
06.01.41.447	3	17.982017982018	16.1766233766234	28.8123724736153	22.19	0.800000011920929	0.5500001	0	15
06.01.42.449	3	18	13.986936	13.4398967444822	22.52	0.800000011920929	0.6000001	0	15
06.01.43.453	3	10.989010989011	9.26474325674326	11.0995531796897	21.27	0.800000011920929	0.5500001	0	15
06.01.44.455	3	16	12.746256	20.8824297272146	20.89	0.800000011920929	0.6000001	0	15
06.01.45.458	3	10.989010989011	9.81484915084915	6.86260766750195	20.66	0.800000011920929	0.5500001	0	15
06.01.46.460	3	10.989010989011	10.041998001998	23.4930839779911	19.63	0.800000011920929	0.6000001	0	15
06.01.47.463	3	12.987012987013	13.9521998001998	22.9197999397259	19.88	0.800000011920929	0.6500001	0	15
06.01.48.465	3	12.987012987013	10.3216303696304	26.9687483120192	19.45	0.800000011920929	0.7000001	0	15
06.01.49.467	3	8.99100899100899	6.63004195804196	5.23661063069363	17.79	0.800000011920929	0.6500001	0	15
06.01.50.470	3	8.99100899100899	6.59429370629371	46.3111054527514	18.37	0.800000011920929	0.7000001	0	15
06.01.51.471	3	10.989010989011	8.15446153846154	16.5151061894846	20.68	0.800000011920929	0.7500001	0	15
06.01.52.474	3	4.99500499500499	3.83482117882118	20.1857646784826	21.09	0.800000011920929	0.8000001	0	15
06.01.53.477	3	4.99500499500499	3.79885714285714	19.7286993901292	21.23	0.800000011920929	0.8500001	0	15
06.01.54.479	3	5	3.796752	27.4584732539258	21.47	0.800000011920929	0.9000002	0	15
06.01.55.480	3	4.99500499500499	3.77663136863137	-1.32113347380602	21.28	0.800000011920929	0.8500001	0	15
06.01.56.481	3	2.997002997003	2.39714685314685	7.79743074908663	21.26	0.800000011920929	0.8000001	0	15
06.01.57.484	3	9.99000999000999	10.612003996004	11.3326528454809	20.75	0.800000011920929	0.7500001	0	15
06.01.58.487	3	7.99200799200799	9.40831168831169	9.82660266770043	20.74	0.800000011920929	0.7000001	0	15
06.01.59.487	3	9.99000999000999	11.5442637362637	23.4948233694567	20.62	0.800000011920929	0.7500001	0	15
06.02.00.488	3	6.99300699300699	8.14990609390609	36.103468947252	20.99	0.800000011920929	0.8000001	0	15
06.02.01.489	3	6.99300699300699	7.74171428571429	15.5641870861535	21.03	0.800000011920929	0.8500001	0	15
06.02.02.490	3	4.99500499500499	5.86542257742258	22.8005003645284	21.52	0.800000011920929	0.8000001	0	25
06.02.03.491	3	2.997002997003	3.02766833166833	5.59040339666475	22.15	0.800000011920929	0.7500001	0	25
06.02.04.493	3	9.99000999000999	6.97244355644356	7.64111430070176	22.71	0.800000011920929	0.7000001	0	25
06.02.05.495	3	7	4.827048	25.1160019555943	21.16	0.800000011920929	0.7500001	0	25
06.02.06.498	3	6.98602794411178	4.72996407185629	1.67937411261601	19.28	0.800000011920929	0.7000001	0	25
06.02.07.500	3	7	4.77492	15.1712472453792	18.52	0.800000011920929	0.6500001	0	25
06.02.08.503	3	6	4.175712	4.53549874834441	18.44	0.800000011920929	0.6000001	0	25
06.02.09.504	3	13.986013986014	9.86455144855145	3.5859879534058	18.07	0.800000011920929	0.5500001	0	25
06.02.10.506	3	15.984015984016	11.3089150849151	10.2906924439911	18.79	0.800000011920929	0.5000001	0	25
06.02.11.509	3	15.984015984016	11.324955044955	21.8069711201467	19.07	0.800000011920929	0.45	0	25
06.02.12.512	3	13.986013986014	9.96035964035964	17.0410923984323	18.01	0.800000011920929	0.4	0	25
06.02.13.514	3	15.984015984016	11.5738261738262	30.401116482434	18.32	0.800000011920929	0.45	0	25
06.02.14.517	3	11.988011988012	9.09588011988012	55.4174670911188	18.93	0.800000011920929	0.5000001	0	25
06.02.15.518	3	16	16.495296	23.2779796072951	20.31	0.800000011920929	0.45	0	25
06.02.16.521	3	17	14.776752	17.2311012360796	19.81	0.800000011920929	0.4	0	25
06.02.17.522	3	19.98001998002	18.55000999001	15.0055399567038	19.16	0.800000011920929	0.35	0	25
06.02.18.522	3	20.979020979021	18.8655824175824	20.4027247426961	19.19	0.800000011920929	0.3	0	25
06.02.19.524	3	20.979020979021	18.5804595404595	37.0541032625804	19.4	0.800000011920929	0.35	0	25
06.02.20.525	3	21.978021978022	18.5960919080919	12.783602670227	16.95	0.800000011920929	0.3	0	25
06.02.21.527	3	19.98001998002	17.7707412587413	15.0926046437155	16.4	0.800000011920929	0.25	0	25
06.02.22.530	3	20.979020979021	18.7727952047952	23.7927095333387	15.97	0.800000011920929	0.2	0	25
06.02.23.531	3	26	22.273392	7.04663214715209	16.97	0.800000011920929	0.15	0	25
06.02.24.533	3	22.977022977023	19.4582457542458	22.5926951735605	17.18	0.800000011920929	0.1	0	25
06.02.25.536	3	27	22.064184	13.5810382711442	18.09	0.800000011920929	0.05000001	0	25
06.02.26.538	3	28.971028971029	23.9259140859141	9.38847193244846	21.88	0.800000011920929	7.450581E-09	0	25
06.02.27.541	3	30	24.431184	26.9984442017507	26.66	0.800000011920929	0.05000001	0	25
06.02.28.543	3	28.971028971029	23.1590889110889	8.31909064648841	26.6	0.800000011920929	7.450581E-09	0	25
06.02.29.544	3	28.9421157684631	22.9119281437126	5.99676930194402	22.85	0.800000011920929	0	0	25
06.02.30.546	3	28.971028971029	23.4660779220779	21.4915589582914	19.1	0.800000011920929	0	0	25
06.02.31.549	3	30.969030969031	25.1961398601399	23.6638146214731	18.49	0.800000011920929	0	0	25
06.02.32.551	3	28.971028971029	21.3408911088911	18.5858898132744	18.49	0.800000011920929	0	0	25
06.02.33.553	3	30.969030969031	20.1004675324675	7.67092076371758	17.05	0.800000011920929	0	0	25
06.02.34.554	3	29.97002997003	29.5221578421578	14.6483944059472	17.29	0.800000011920929	0	0	25
06.02.35.555	3	29.97002997003	23.9242117882118	10.8805843882655	15.84	0.800000011920929	0	0	25
06.02.36.557	3	29.97002997003	22.0568151848152	8.61221046149329	15.97	0.800000011920929	0	0	25
06.02.37.558	3	29.97002997003	24.785046953047	6.68839067152932	15.98	0.800000011920929	0	0	25
06.02.38.559	3	28.971028971029	25.1361038961039	32.6821368291364	16.31	0.800000011920929	0.05	0	25
06.02.39.561	3	29.97002997003	25.725002997003	14.0354926962115	22.72	0.800000011920929	0	0	25
06.02.40.562	3	29.97002997003	25.5532387612388	13.0216371368901	22.58	0.800000011920929	0	0	25
06.02.41.563	3	29.97002997003	25.6386893106893	10.6269272511167	23.23	0.800000011920929	0	0	25
06.02.42.565	3	29.97002997003	24.8697782217782	12.3712479988491	17.19	0.800000011920929	0	0	25
06.02.43.566	3	29.97002997003	25.4670689310689	5.73529876803637	17.81	0.800000011920929	0	0	25
06.02.44.567	3	29.97002997003	25.1916563436563	17.1488089936091	17.42	0.800000011920929	0	0	25
06.02.45.570	3	29.940119760479	25.5609341317365	17.2786276678528	17.63	0.800000011920929	0	0	25
06.02.46.573	3	29.97002997003	31.4018541458541	23.1145821133706	19.44	0.800000011920929	0	0	25
06.02.47.575	3	28.971028971029	37.9516003996004	22.1783689303177	21.72	0.800000011920929	0	0	25
06.02.48.578	3	29.940119760479	36.8177964071856	15.6108084379711	23.56	0.800000011920929	0	0	25
06.02.49.581	3	29.97002997003	21.4755644355644	21.9625466635971	22.38	0.800000011920929	0	0	25
06.02.50.582	3	29	36.044976	57.4319192311306	25.05	0.800000011920929	0.05	0	25
06.02.51.584	3	30.969030969031	32.9953726273726	19.533769773169	28.84	0.800000011920929	0	0	25
06.02.52.587	3	29.97002997003	37.5031528471528	16.7621518717857	30.48	0.800000011920929	0.05	0	25
06.02.53.589	3	26.973026973027	35.1927512487513	15.8803337860216	32.12	0.800000011920929	0	0	25
06.02.54.591	3	29	37.39836	19.7117092852875	24.07	0.800000011920929	0	0	25
06.02.55.594	3	30.969030969031	37.8854745254745	14.4796368852952	23.97	0.800000011920929	0	0	25
06.02.56.596	3	28.971028971029	33.6231128871129	15.0374336185149	22.99	0.800000011920929	0	0	25
06.02.57.599	3	30.938123752495	28.1202634730539	6.22472357563928	22.54	0.800000011920929	0	0	20
06.02.58.602	3	29.97002997003	22.7887552447552	15.0972852829151	20.28	0.800000011920929	0	0	20
06.02.59.602	3	29.97002997003	24.1252507492507	26.5260232516098	18.45	0.800000011920929	0.05	0	20
06.03.00.605	3	28.9421157684631	26.9246706586826	32.7806025129043	18.82	0.800000011920929	0.1	0	20
06.03.01.606	3	26.973026973027	22.1721878121878	11.6030670357606	18.85	0.800000011920929	0.05	0	20
06.03.02.607	3	28.971028971029	25.8086313686314	13.0396191555586	23.49	0.800000011920929	0	0	20
06.03.03.609	3	29.940119760479	27.1222994011976	11.1123274964917	29.73	0.800000011920929	0	0	20
06.03.04.610	3	29.97002997003	27.383952047952	24.100481538889	34.07	0.800000011920929	0.05	0	20
06.03.05.610	3	29.97002997003	30.2230969030969	16.6616189063348	33.54	0.800000011920929	0	0	20
06.03.06.611	3	29.97002997003	22.8485274725275	1.01905258007305	26.19	0.800000011920929	0	0	20
06.03.07.612	3	29.97002997003	29.2608431568432	22.4537399477209	21.17	0.800000011920929	0.05	0	20
06.03.08.613	3	30.938123752495	29.4092934131737	34.8243412093644	19.8	0.800000011920929	0.1	0	20
06.03.09.614	3	27.972027972028	26.6920999000999	14.2458512029729	19.22	0.800000011920929	0.05	0	20
06.03.10.617	3	29	28.296552	24.7188295617018	20.79	0.800000011920929	0.1	0	20
06.03.11.618	3	27.972027972028	26.3531028971029	32.4026498946815	20.8	0.800000011920929	0.15	0	20
06.03.12.625	3	24.975024975025	22.3824575424575	10.7077752475927	21.25	0.800000011920929	0.1	0	20
06.03.13.628	3	25.974025974026	27.9506493506493	15.4975772041958	21.82	0.800000011920929	0.05000001	0	20
06.03.14.630	3	29.97002997003	25.9841598401598	13.6871495016932	20.87	0.800000011920929	7.450581E-09	0	20
06.03.15.632	3	27	24.688296	30.9140050603791	19.9	0.800000011920929	0.05000001	0	20
06.03.16.634	3	28.971028971029	28.9993606393606	13.4171551755707	26.91	0.800000011920929	7.450581E-09	0	20
06.03.17.636	3	30	24.09372	26.7009212033419	29.29	0.800000011920929	0.05000001	0	20
06.03.18.639	3	26.973026973027	28.3303816183816	14.4503773185347	30.13	0.800000011920929	7.450581E-09	0	20
06.03.19.641	3	29.97002997003	21.8057862137862	15.3983129016817	25.04	0.800000011920929	0	0	20
06.03.20.644	3	29.97002997003	37.6396003996004	26.5778036370438	21.12	0.800000011920929	0.05	0	20
06.03.21.646	3	27.972027972028	32.8626653346653	24.1356482495034	20.65	0.800000011920929	0.1	0	20
06.03.22.650	3	29.97002997003	38.964011988012	19.4879073878467	22.57	0.800000011920929	0.05	0	20
06.03.23.652	3	29.97002997003	39.2166953046953	19.1080235222792	23.49	0.800000011920929	0	0	20
06.03.24.655	3	29.97002997003	39.0621938061938	15.1278765625268	23.63	0.800000011920929	0	0	20
06.03.25.658	3	29.97002997003	39.0504695304695	41.2399861066205	23.59	0.800000011920929	0.05	0	20
06.03.26.661	3	28.971028971029	37.6922277722278	12.0123957955106	23.09	0.800000011920929	0	0	20
06.03.27.663	3	29.97002997003	38.9036643356643	18.8457911113966	23.87	0.800000011920929	0	0	20
06.03.28.666	3	29.97002997003	38.887984015984	20.4948600688311	25.59	0.800000011920929	0.05	0	20
06.03.29.667	3	29.97002997003	38.8454025974026	16.9614301529968	26.17	0.800000011920929	0	0	20
06.03.30.669	3	30	38.887488	22.960840464706	26.03	0.800000011920929	0.05	0	20
06.03.31.672	3	27.972027972028	36.1398521478521	28.8329924800247	26.36	0.800000011920929	0.1	0	20
06.03.32.676	3	27.9441117764471	36.0485988023952	14.8367329136588	24.74	0.800000011920929	0.05	0	20
06.03.33.679	3	27.972027972028	36.2075364635365	21.6878397564623	25.24	0.800000011920929	0.1	0	20
06.03.34.682	3	27.972027972028	36.1411468531469	30.4820097575946	25.61	0.800000011920929	0.15	0	20
06.03.35.683	3	24.9500998003992	30.262371257485	15.7990299618951	23.4	0.800000011920929	0.1	0	20
