UTC	Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	FPS Requirement	Latency Requirement
06.27.37.595	7	15.984015984016	14.7103216783217	10.592192136902	16.13	0.5	0.45	0	15
06.27.38.597	7	17.982017982018	14.3351208791209	17.5038955092784	16.3	0.5	0.5000001	0	15
06.27.39.599	7	17.982017982018	16.7439200799201	18.0836324766073	15.49	0.5	0.5500001	0	15
06.27.40.602	7	11.988011988012	11.6220659340659	14.6985067462101	15.24	0.5	0.5000001	0	15
06.27.41.603	7	15.984015984016	14.8247592407592	17.0930740128593	14.86	0.5	0.5500001	0	15
06.27.42.606	7	15.984015984016	12.9044235764236	12.1842818157045	15.84	0.5	0.5000001	0	15
06.27.43.609	7	14.985014985015	11.8794965034965	8.33112134649096	15.23	0.5	0.45	0	15
06.27.44.611	7	15.984015984016	12.831992007992	16.0236307104903	15.91	0.5	0.5000001	0	15
06.27.45.612	7	22.977022977023	18.7361598401598	4.75807052991573	15.74	0.5	0.45	0	15
06.27.46.616	7	21.9341974077767	17.9952143569292	15.6265072245766	16.3	0.5	0.5000001	0	15
06.27.47.619	7	11.9760479041916	9.65590419161677	15.5853580339904	15.71	0.5	0.5500001	0	15
06.27.48.622	7	10.989010989011	8.91013786213786	3.67753191310253	15.84	0.5	0.5000001	0	15
06.27.49.623	7	19.98001998002	16.2758601398601	16.5803407240523	17.21	0.5	0.5500001	0	15
06.27.50.626	7	7.98403193612774	6.56641916167665	4.89957097797666	15.91	0.5	0.5000001	0	15
06.27.51.629	7	19	15.807408	16.5882337562008	15.77	0.5	0.5500001	0	15
06.27.52.629	7	8.99100899100899	7.37528871128871	14.1866957690551	15.77	0.5	0.5000001	0	15
06.27.53.632	7	15.984015984016	14.0902297702298	27.8665342208217	15.96	0.5	0.5500001	0	15
06.27.54.633	7	16.983016983017	16.0396483516484	22.8430547068346	15.69	0.5	0.6000001	0	15
06.27.55.636	7	5.99400599400599	6.07159240759241	5.70067272979429	14.71	0.5	0.5500001	0	15
06.27.56.639	7	10.989010989011	13.7604635364635	32.9801764382127	15.98	0.5	0.6000001	0	15
06.27.57.642	7	10.989010989011	10.0396243756244	8.49364750401324	15.63	0.5	0.5500001	0	15
06.27.58.644	7	10.989010989011	8.45497702297702	5.42309260132032	16.19	0.5	0.5000001	0	15
06.27.59.647	7	13.986013986014	10.7517122877123	14.6599989680543	15.56	0.5	0.45	0	15
06.28.00.653	7	18	14.611896	12.8374468231162	14.42	0.5	0.4	0	15
06.28.01.656	7	16.983016983017	13.2624335664336	17.0747503272526	13.54	0.5	0.45	0	15
06.28.02.660	7	23	18.014376	15.6604922436103	13.83	0.5	0.5000001	0	15
06.28.03.661	7	10.989010989011	8.65536863136863	15.7454396934783	12.94	0.5	0.5500001	0	15
06.28.04.662	7	10.989010989011	9.02881918081918	21.1204811717253	12.7	0.5	0.6000001	0	15
06.28.05.665	7	10.989010989011	8.73520879120879	18.8433205474471	14.27	0.5	0.6500001	0	15
06.28.06.666	7	14.985014985015	11.2984615384615	-0.406285299055559	14.2	0.5	0.6000001	0	15
06.28.07.667	7	11.988011988012	9.40042357642358	23.5345687780032	15.16	0.5	0.6500001	0	15
06.28.08.670	7	9.99000999000999	8.020003996004	7.74075641482227	15.5	0.5	0	0	0
06.28.09.672	7	28.971028971029	23.7307012987013	7.93198617823704	15.05	0.5	0	0	0
06.28.10.675	7	29	26.377536	17.4221036843322	14.96	0.5	0	0	0
06.28.11.677	7	30.969030969031	28.6583976023976	5.610239211863	16.16	0.5	0	0	0
06.28.12.677	7	29	23.566584	14.9444172686061	15.36	0.5	0	0	0
06.28.13.678	7	30.969030969031	25.3052547452547	13.2642098599527	16.44	0.5	0	0	0
06.28.14.680	7	29.97002997003	24.3407472527473	9.04913347832123	15.63	0.5	0	0	0
06.28.15.681	7	29.97002997003	24.3128391608392	11.7008204590987	16.92	0.5	0	0	0
06.28.16.682	7	29.97002997003	24.2995324675325	10.0318927184686	15.61	0.5	0	0	0
06.28.17.683	7	29.97002997003	24.3467172827173	14.0932320114819	15.15	0.5	0	0	0
06.28.18.686	7	29.97002997003	24.4824455544456	16.9356226777161	15.56	0.5	0	0	0
06.28.19.688	7	29.97002997003	24.4566953046953	10.2249211035069	15.67	0.5	0	0	0
06.28.20.691	7	29.97002997003	24.5127992007992	14.4472005052724	15.86	0.5	0	0	0
06.28.21.694	7	30.969030969031	25.4512687312687	13.080681634552	15.52	0.5	0	0	0
06.28.22.697	7	28.971028971029	23.7991048951049	9.62130059961293	14.95	0.5	0	0	0
06.28.23.698	7	30.969030969031	27.4310889110889	25.462874548157	16.08	0.5	0	0	0
06.28.24.701	7	29.97002997003	32.4665334665335	9.80522047678276	16.15	0.5	0	0	0
06.28.25.703	7	29.940119760479	33.318754491018	15.86224991726	16.46	0.5	0	0	0
06.28.26.705	7	28.971028971029	32.0328551448551	15.38274983291	17.22	0.5	0	0	0
06.28.27.706	7	30.969030969031	34.038977022977	20.4382717792796	18.13	0.5	0	0	0
06.28.28.708	7	28.971028971029	31.9171948051948	20.9698689904777	20.13	0.5	0	0	0
06.28.29.711	7	30.969030969031	34.3586973026973	11.8196118380734	20.05	0.5	0	0	0
06.28.30.714	7	29.97002997003	33.0732467532467	21.900167690254	20.26	0.5	0	0	0
06.28.31.715	7	29.97002997003	32.9941978021978	20.4685472109821	19.83	0.5	0	0	0
06.28.32.718	7	28.971028971029	31.996027972028	22.1387282730426	19.9	0.5	0	0	0
06.28.33.719	7	30.969030969031	34.0141618381618	17.6924839858612	20.74	0.5	0	0	0
06.28.34.721	7	29.97002997003	32.8683956043956	10.4085725990054	19.79	0.5	0	0	0
06.28.35.723	7	29.97002997003	32.9753526473527	17.0027161859056	18.79	0.5	0	0	0
06.28.36.723	7	29.97002997003	33.3818181818182	17.4506827928176	17.42	0.5	0	0	0
06.28.37.727	7	30.969030969031	34.4727752247752	14.901565583167	16.96	0.5	0	0	0
06.28.38.728	7	28.971028971029	32.2509410589411	15.6547759807683	16.94	0.5	0	0	0
06.28.39.731	7	30.969030969031	27.2496863136863	6.56674189647173	17.18	0.5	0	0	0
06.28.40.735	7	28.971028971029	21.8985494505494	17.8108657138112	16.96	0.5	0	0	0
06.28.41.737	7	30.969030969031	24.3171788211788	6.31027788054704	15.96	0.5	0	0	0
06.28.42.739	7	29.97002997003	23.4737982017982	10.3412876190809	14.58	0.5	0	0	0
06.28.43.741	7	29.97002997003	23.6670689310689	11.4565614160808	13.53	0.5	0	0	0
06.28.44.742	7	29.97002997003	24.6182457542458	10.4152845804702	13.24	0.5	0	0	0
06.28.45.743	7	28.971028971029	25.0252627372627	16.3095980486044	13.93	0.5	0	0	0
06.28.46.745	7	31	26.05668	6.03153079157211	14.85	0.5	0	0	0
06.28.47.748	7	29.97002997003	24.6814705294705	11.2520169187924	15.12	0.5	0	0	0
06.28.48.750	7	30	24.331896	13.4873288559038	15.79	0.5	0	0	0
06.28.49.752	7	30	26.048592	12.1886305711114	14.18	0.5	0	0	0
06.28.50.758	7	29.9102691924227	30.5287896311067	16.1278387561335	16.32	0.5	0	0	0
06.28.51.761	7	30.969030969031	33.0860739260739	15.1614956940784	17.08	0.5	0	0	0
06.28.52.763	7	29	30.28908	9.79507937669893	17.25	0.5	0	0	0
06.28.53.766	7	30.969030969031	31.7538221778222	20.5640378247901	16.09	0.5	0	0	0
06.28.54.766	7	29.97002997003	31.1716843156843	15.5928719076924	16.06	0.5	0.05	0	10
06.28.55.767	7	28.971028971029	28.8947772227772	14.1436594245889	15.93	0.5	0.1	0	10
06.28.56.770	7	25.974025974026	18.8131228771229	8.26504937028377	15.57	0.5	0.05	0	10
06.28.57.772	7	30	29.53008	11.5070499379794	15.92	0.5	0.1	0	10
06.28.58.775	7	26.973026973027	25.6254545454545	14.6236544736255	14.86	0.5	0.15	0	10
06.28.59.778	7	26.9461077844311	25.1613413173653	22.8982151122663	15.82	0.5	0.2	0	10
06.29.00.781	7	25	23.324568	16.4700790017311	17.76	0.5	0.25	0	10
06.29.01.783	7	24.975024975025	23.3626213786214	16.6209959825897	18.52	0.5	0.3	0	10
06.29.02.786	7	21.978021978022	20.5487952047952	15.1510809044819	18.7	0.5	0.35	0	10
06.29.03.787	7	19.98001998002	18.7135744255744	13.5416422610669	18.73	0.5	0.4	0	10
06.29.04.789	7	23.976023976024	22.5429050949051	28.2876415575529	18.98	0.5	0.45	0	10
06.29.05.792	7	23.976023976024	22.4752927072927	18.7004168205048	16.43	0.5	0.5000001	0	10
06.29.06.793	7	14.985014985015	14.1129350649351	-0.24698790231871	15.93	0.5	0.45	0	10
06.29.07.794	7	17.982017982018	16.9771108891109	13.7139845009312	15.37	0.5	0.5000001	0	10
06.29.08.797	7	14.985014985015	14.0883356643357	13.6016758418122	15.22	0.5	0.5500001	0	10
06.29.09.799	7	18	16.911792	28.9855468877857	15.76	0.5	0.6000001	0	10
06.29.10.802	7	12.987012987013	12.2005354645355	15.4227896451958	14.89	0.5	0.6500001	0	10
06.29.11.804	7	9	8.457192	25.8777788860258	15.64	0.5	0.7000001	0	10
06.29.12.806	7	12.9740518962076	12.1669461077844	12.4931491429304	15.72	0.5	0.7500001	0	10
06.29.13.806	7	3.996003996004	3.73668731268731	22.4058218214332	15.57	0.5	0.8000001	0	10
06.29.14.809	7	4.99500499500499	4.68083916083916	25.0439319319198	15.61	0.5	0.8500001	0	10
06.29.15.812	7	5.99400599400599	5.62348051948052	1.78193643643625	15.95	0.5	0.8000001	0	10
06.29.16.814	7	5.99400599400599	4.63461338661339	20.4497177568193	16.06	0.5	0.8500001	0	10
06.29.17.817	7	1.998001998002	0.829090909090909	0.61242943920483	16.04	0.5	0.8000001	0	10
06.29.18.820	7	3.996003996004	1.62869130869131	15.5382768399503	16.08	0.5	0.8500001	0	10
06.29.19.823	7	5.99400599400599	3.16598601398601	4.38341057562422	15.99	0.5	0.8000001	0	10
06.29.20.826	7	6.99300699300699	6.38025974025974	19.9092453951221	16.19	0.5	0.8500001	0	10
06.29.21.827	7	4.99500499500499	4.50626973026973	10.7159139185976	16.09	0.5	0.9000002	0	10
06.29.22.829	7	2.997002997003	2.72578621378621	21.8394892398247	16.33	0.5	0.9500002	0	10
06.29.23.830	7	0.999000999000999	0.911136863136863	10.4197446199123	16.08	0.5	1	0	10
06.29.24.832	7	0	0	10.4197446199123	16.08	0.5	1	0	10
06.29.25.833	7	0	0	10.4197446199123	16.08	0.5	1	0	10
06.29.26.834	7	0	0	10.4197446199123	16.08	0.5	1	0	10
06.29.27.837	7	0	0	10.4197446199123	16.08	0.5	1	0	10
06.29.28.839	7	0	0	10.4197446199123	16.08	0.5	1	0	10
06.29.29.842	7	0	0	10.4197446199123	16.08	0.5	1	0	10
06.29.30.845	7	0	0	10.4197446199123	16.08	0.5	1	0	10
06.29.31.847	7	0	0	10.4197446199123	16.08	0.5	1	0	10
06.29.32.850	7	0	0	10.4197446199123	16.08	0.5	1	0	10
06.29.33.853	7	0	0	10.4197446199123	16.08	0.5	1	0	10
06.29.34.856	7	0	0	10.4197446199123	16.08	0.5	1	0	10
